code,store,product_type,product_unit,name_ar
1906,JOHRH,102,pc,#1906عباية بلاك بيري اماراتي بتطريز كحلي عالاكمام
1907,JOHRH,102,pc,#1907عباية بلاك بيري كلاسيك بقيطان شرايح
1909,JOHRH,102,pc,#1909عباية ملكي كلاسيك بجيوب بالجوانب سوداء
1912,JOHRH,102,pc,#1912عباية ملكي كلاسيك بقيطان زيتي
1913,JOHRH,102,pc,#1913عباية ملكي كلاسيك بقيطان أبيض
1914,JOHRH,102,pc,#1914عباية ملكي كلاسيك بكم مقلوب وقيطان
1915,JOHRH,102,pc,#1915عباية ملكي كلاسيك بجيوب وقيطان
1922,JOHRH,102,pc,#1922عباية كريب كلاسيك بجيب تحديد مميز
1932,JOHRH,102,pc,#1932 عباية ملكي كلوش بخياطة هندسية
1933,JOHRH,102,pc,#1933عباية شموخ كلاسيك بخياطة مقلوبة وقبة مميزة
1949,JOHRH,102,pc,#1949عباية ملكي كلاسيك بخياطة بيج
1951,JOHRH,102,pc,#1951عباية ملكي كلاسيك بخياطة بيضاء
1953,JOHRH,102,pc,#1953عباية ملكي كلاسيك بقيطان
1958,JOHRH,102,pc,#1958عباية ملكي كلاسيك بخياطة مقلوبة وشيفون عالاكتاف
1968,JOHRH,102,pc,#1968عباية كريب صالونة بنقش عالاكمام
1969,JOHRH,102,pc,#1969عباية كريب صالونة بكم مربع بنقش عالاكمام
1972,JOHRH,102,pc,#1972عباية مخمل وشامواه كلاسيك بتحديد سحاب
1977,JOHRH,102,pc,#1977عباية ملكي وحرير مغسول بكسرات مخفية وتدخيلات
1984,JOHRH,102,pc,#1984عباية ملكي وحرير مغسول كلاسيك بكسرة خفيفة وتدخيلات زيتي غامق
1987,JOHRH,102,pc,#1987عباية كريب كلاسيك بكسرات طولية وخرز عالاكتاف
1999,JOHRH,102,pc,#1999عباية ملكي كويتي أسود بتطريز خيوط سكري
10000,JOHRH,102,pc,#10000عباية ملكي كويتي بتطريز خيوط ذهبية
10001,JOHRH,102,pc,#10001عباية ملكي كويتي عنابي بتطريز خيوط عنابي
10016,JOHRH,102,pc,#10016عباية كريب سراميك وحرير مغسول جاكيت بحزام على الجنب
10032,JOHRH,102,pc,#10032عباية شامواه كلاسيك بتطريز هندسي
10036,JOHRH,102,pc,#10036عباية شموخ كلاسيك بأضافة جلدية مميزة
10039,JOHRH,102,pc,#10039 عباية بلاك بيري اماراتي لف
10044,JOHRH,102,pc,#10044عباية بلاك بيري بتطريز وخرز على الاكمام
10047,JOHRH,102,pc,#10047عباية ملكي كلاسيك بكم مقلوب وشك عالاكمام
10050,JOHRH,102,pc,#10050عباية كريب بتطريز وكم مقلوب
10063,JOHRH,102,pc,#10063عباية كريب مقلم لف بجيوب
10064,JOHRH,102,pc,#10064عباية شاكيرا كلاسيك بأزرار على القبة والأكمام
10065,JOHRH,102,pc,#10065عباية كريب كلاسيك بشك وكم واسع
10072,JOHRH,102,pc,#10072 قيطان مقلم وكم ضيق
10073,JOHRH,102,pc,#10073 ملكي بشك على الاكمام
10077,JOHRH,102,pc,#10077عباية ملكي وشاكيرا بشك على الاكمام والاسفل
10098,JOHRH,102,pc,#10098عباية ملكي بكم اماراتي وقيطان ميروم
10109,JOHRH,102,pc,#10109ملكي باكمام بقماش مقلم
10132,JOHRH,102,pc,#10132عباية شاكيرا بقيطان رمادي
10137,JOHRH,102,pc,#10137 عباية كتان لف بقة بتحديد جلد
10140,JOHRH,102,pc,#10140عباية أورغنزا كويتي بتحديد جلدي فاخر
10144,JOHRH,102,pc,#10144 عباية ملكي كلاسيك كم مقلوب بتدخيلة الشك
10145,JOHRH,102,pc,#10145عباءة بقصة مميزة من الشامواة وتفته بازارا
10147,JOHRH,102,pc,#10147عباية شاكيرا وشامواه اسود وموف فاتح واقمشة متداخلة
10148,JOHRH,102,pc,#10148عباية شاكيرا وشامواه بأقمشة متداخلة
10149,JOHRH,102,pc,#10149عباية شاكيرا وشامواه اسود وبني باقمشة متداخله
10150,JOHRH,102,pc,#10150عباية شاكيرا وشامواه باقمشة متداخلة أسود وعنابي
10151,JOHRH,102,pc,#10151عباية شاكيرا وشامواه اسود وزيتي باقمشة متداخله
10152,JOHRH,102,pc,#10152عباية شاكيرا وشامواه اسود وليلكي واقمشة متداخلة
10153,JOHRH,102,pc,#10153عباية شاكيرا وشامواه اسود وكحلي واقمشة متداخلة
10154,JOHRH,102,pc,#10154 عباية شامواه بكم مقلوب وتداخل سماوي
10155,JOHRH,102,pc,#10155عباية كريب كلاسيك لف بقبة وشك
10156,JOHRH,102,pc,#10156عباية بلاك بيري دبل كلوش طبقتين
10157,JOHRH,102,pc,#10157عباية بلاك بيري دبل كلوش طبقتين
10159,JOHRH,102,pc,#10159عباية كلاسيك شاكيرا بنقوش مميزه
10160,JOHRH,102,pc,#10160عباية كلاسيك شاكيرا بنقوش مميزه
10170,JOHRH,102,pc,#10170عباية كريب كلاسيك بخطوط متوازيه بالاسود وتطريز
10171,JOHRH,102,pc,#10171عباية بقماش شاكيرا وتطريز بكامل العباءة
10173,JOHRH,102,pc,#10173 عباية شانتون مطرز لف بقبة
10179,JOHRH,102,pc,#10179عباية شاكيرا مميزه باطراف وقيطان بني واكمام شانتون بني
10182,JOHRH,102,pc,#10182عباية كريب مقلم بقصة مميزة
10183,JOHRH,102,pc,#10183عباية ملكي كلاسيك محدد بقماش مقلم
10184,JOHRH,102,pc,#10184عباية ملكي بتدخيلات شامواه وشك مميز
10186,JOHRH,102,pc,#10186 عباية ملكي كلاسيك كم مقلوب بشك
10189,JOHRH,102,pc,#10189عباية كريب مقلم لف تفته خضرا
10190,JOHRH,102,pc,#10190عباية كريب مقلم لف بتفته سوداء
10191,JOHRH,102,pc,#10191 عباية كريب مقلم بتفتة كحلي
10195,JOHRH,102,pc,#10195عباية ملكي بقيطان وجيوب بتحديد كحلي
10196,JOHRH,102,pc,#10196عباية ملكي بتطريز كحلي على الاطراف
10197,JOHRH,102,pc,#10197عباية ملكي بتطريز بني عالاطراف
10198,JOHRH,102,pc,#10198عباية ملكي بتطريز عنابي على الاطراف
10199,JOHRH,102,pc,#10199عباية ملكي كلاسيك بتطريز ابيض عالاطراف
10200,JOHRH,102,pc,#10200عبابة ملكي بتطريز أسود عالاطراف
10201,JOHRH,102,pc,#10201عباية شامواه بقصه مميزه مائله
10202,JOHRH,102,pc,#10202ملكي كلاسيك بقصه مميزه من الخلف باللون العنابي وتطريز
10209,JOHRH,102,pc,#10209عباية شامواه مميز لف اسود بقصة جاكيت بجيوب مميزة
10213,JOHRH,102,pc,#10213عباية كلاسيك كريب بشك ناعم
10226,JOHRH,102,pc,#10226عباية كريب كلاسيك بطبقات مميزه عالاكتف
10228,JOHRH,102,pc,#10228عباية كريب كلاسيك بطبقات مميزه عالاكتاف عنابي
10249,JOHRH,102,pc,#10249 عباية صالونة بكلفة ناعمة على الاكمام
10254,JOHRH,102,pc,#10254عباية لينين بكسرات مميزة
10255,JOHRH,102,pc,#10255 عباية شامواه كلاسيك كم ضيق و قبة
10260,JOHRH,102,pc,#10260 عباية كلاسيك بقبة مقلوبة محددة بالابيض
10262,JOHRH,102,pc,#10262عباية كلاسيك ساده بتطريز متوازي ابيض
10267,JOHRH,102,pc,#10267 عباية حرير مغسول قبة طبقتين مطرزة باللون الابيض
10275,JOHRH,102,pc,#10275عباية كلاسيك بقصه كلوش ومحدده بالابيض
10289,JOHRH,102,pc,#10289عباية كريب مخطط كلاسيك بخرز زرار وتحديد قيطان
10290,JOHRH,102,pc,#10290عباية شامواه كلاسيك بتطريز
10298,JOHRH,102,pc,#10298 عباية حرير مغسول كلاسيك كم ضيق و تطريز
10320,JOHRH,102,pc,#10320 عباية حرير مغسول كلاسيك كم ضيق
10324,JOHRH,102,pc,#10324عباية كريب كلاسيك بتطريز عنابي مميز باسفل وكم العباية
10325,JOHRH,102,pc,#10325عباية كريب كلاسيك بتطريز ازرق مميز باسفل وكم العباية
10326,JOHRH,102,pc,#10326عباية كريب كلاسيك بتطريز اخضر مميز بأسفل وبكم العباية
10337,JOHRH,102,pc,#10337 عبايه حرير مغسول كلاسيك بتطريز ذهبي
10339,JOHRH,102,pc,#10339عباية مربعات شفاف وبطانة حرير اسود مبطن بأخضر
10341,JOHRH,102,pc,#10341 عباية مربعات شفاف أسود مبطنة بلون كحلي
10342,JOHRH,102,pc,#10342عباية مربعات شفاف وبطانة حرير اسود وبطانة بيضاء
10369,JOHRH,102,pc,#10369 عبايه كلاسك ملكي زرار عالجنب بتحديد قيطان
10385,JOHRH,102,pc,#10385 عباية شموخ كلاسيك بخياطة طولية أبيض
10387,JOHRH,102,pc,#10387 عباية بلاك بيري كلاسيك طقطق كم مربع
10388,JOHRH,102,pc,#10388 عباية كريب ثلاث طبقات بتمويج مميز
10389,JOHRH,102,pc,#10389 عباية حريرمغسول خياطة هندسية مميزة
10421,JOHRH,102,pc,#10421 عباية شامواه كلاسيك طقطق كم ضيق
10433,JOHRH,102,pc,#10433عباية كريب كلاسيك ببطانة مميزة بالكم كحلي
10480,JOHRH,102,pc,#10480 عباية بلاك بيري وحرير مغسول بدمج مميز بالاقمشة
10488,JOHRH,102,pc,#10488 عباية دمج قماشين أسود بفاصل من الكروشيه بحياكه يدويه
10491,JOHRH,102,pc,#10491 عباية كريب كلاسيك كم زم و قبة
10496,JOHRH,102,pc,#10496 عباية كريب قبه بقيطان ابيض واكمام مميزه
10505,JOHRH,102,pc,#10505 عباية بلاك بيري كويتي كم مربع قيطان
10506,JOHRH,102,pc,#10506 عباية بلاك بيري كويتي كم مربع قيطان
10508,JOHRH,102,pc,#10508 عباية بلاك بيري كويتي طقطق كم مربع
10569,JOHRH,102,pc,#10569 عباية شانتون كلاسيك لف قيطان
10575,JOHRH,102,pc,#10575 عباية شانتون كسرات كم ضيق
10582,JOHRH,102,pc,#10582 عباية مخمل بتدخيلات شامواه بقيطان
10586,JOHRH,102,pc,#10586 عباية شامواه/جلد كلاسيك كم ضيق
10587,JOHRH,102,pc,#10587 عباية مخمل كلاسيك كم قابل للطي
10588,JOHRH,102,pc,#10588 عباية شامواه كلاسيك كم زم
10591,JOHRH,102,pc,#10591عباية تأتي بقبة وجيوب يزينها أزارير بالمنتصف
10594,JOHRH,102,pc,#10594عباية شامواه بتدخيلات مخمل قبة وجيوب
10595,JOHRH,102,pc,#10595 عباية شامواه كسرات كم ضيق
10614,JOHRH,102,pc,#10614 عباية شامواه كلاسيك كم قابل للطي
10616,JOHRH,102,pc,#10616عباية كلاسيك شاكيرا بسحاب
10627,JOHRH,102,pc,#10627 عباية حرير مغسول كلاسيك كم زم و تطريز
10631,JOHRH,102,pc,#10631عباية شامواه سادة
10632,JOHRH,102,pc,#10632 عباية شتوية بسحاب وقبعة
10644,JOHRH,102,pc,#10644عباية جوخ صوف بكسرات
10648,JOHRH,102,pc,#10648عباية شتويه بتصميم عملي جيوب وأزارير
1029,JOHRH,103,pc,#1029 عباية من الترتر والتفته والكريب
1059,JOHRH,103,pc,عباية بخرز على شكل اغصان #1059
1068,JOHRH,103,pc,عباية بتطريز طولي مع كرستال #1068
1073,JOHRH,103,pc,#1073 عباية المشلح وحبات خرز
1079,JOHRH,103,pc,عباية قيطان مع حبات السيلاني #1079
1086,JOHRH,103,pc,عباية بترتر وخرز مع تكسير #1086
1088,JOHRH,103,pc,عباية بلولو أسود وكسرات #1088
1108,JOHRH,103,pc,#1108 عباءة بالتل المكسر وخرز اللؤلؤ الأبيض والأسود
1114,JOHRH,103,pc,#1114 عباية بقماش لينين مطعمه بخرز وكسرات بليسيه
1117,JOHRH,103,pc,#1117 عباية قصة إماراتية بلمسة الورد
1123,JOHRH,103,pc,#1123 عباءة بقصة مميزةبكسرة مفتوحة وشك
1132,JOHRH,103,pc,#1132 عباية من قماش الستان بخرز ولولو اسود
1134,JOHRH,103,pc,#1134 عباية بقماش ستان مشكوك بخرز اللؤلؤ الابيض والسيلاني
1135,JOHRH,103,pc,#1135 عباية بقصة الفراشة بقماش شموخ مع طبقات الدانتيل
1144,JOHRH,103,pc,#1144 عباية مخمل مطعمة بالشنتون وجيوب الترتر
1163,JOHRH,103,pc,#1163 عباية بقماش قطني واكمام زم
1169,JOHRH,103,pc,#1169 عباية بتطعميات بيضاء ونتش
1171,JOHRH,103,pc,#1171عباية شموخ بقصة كم مربعة مزينة بتفته
1172,JOHRH,103,pc,#1172 عباية شموخ بقصة كم مربعة مزينة بتفته عنابي
1173,JOHRH,103,pc,#1173 عباية شموخ بقصة كم مربعة مزينة بتفته ذهبية
1177,JOHRH,103,pc,#1177 عباية بقماش منقوش واكمام ضيقة
1190,JOHRH,103,pc,#1190 عباية من الكريب الملكي مزينة بتفته مزخرفة
1198,JOHRH,103,pc,#1198 عباية مخمل مزينة بشكل أغصان
1211,JOHRH,103,pc,#1211 عباية بطبقتين بأكمام مزينة بخرز
1214,JOHRH,103,pc,#1214 عباية بقصة جاكيت من الشاكيرا
1215,JOHRH,103,pc,#1215 عباية بقماش شاكير مع قبة جاكيت
1233,JOHRH,103,pc,#1233 عباية بأطراف مثلثه بالكريستال الأسود
1254,JOHRH,103,pc,#1254 عباية شاكيرا مشكوكة بورد
1271,JOHRH,103,pc,#1271 عباية كريب ملكي مزينه بتل مشكوك
1280,JOHRH,103,pc,#1280 عباية مزينة بسيلاني ذهبي وخرز
1294,JOHRH,103,pc,#1294 عباية شاكيرا مشكوكة بسيلاني وخرز
1315,JOHRH,103,pc,#1315 عباية كريب ملكي وشنتون بقصة جاكيت
1330,JOHRH,103,pc,#1330 شاكيرا مقلم بقبة طولية
1334,JOHRH,103,pc,#1334 عباية بقبة وحبات خرز
1342,JOHRH,103,pc,#1342 عباية بقماش مشجر وكرستال
1343,JOHRH,103,pc,#1343 عباية شموخ مزينة بشريط ترتر
1344,JOHRH,103,pc,#1344 عباية بكم تل وحبات الخرز
1346,JOHRH,103,pc,#1346 عباية شموخ بشبك على الاكمام
1353,JOHRH,103,pc,#1353 عباية بشرائط منتشه بترتر وخرز
1355,JOHRH,103,pc,#1355 عباية شموخ بشيفون مكسر
1356,JOHRH,103,pc,#1356 عباية كريب بشك
1357,JOHRH,103,pc,#1357 عباية شاكير بكم مطاط
1360,JOHRH,103,pc,#1360 عباية لينين بكسرات
1367,JOHRH,103,pc,#1367 عباية بتقليمة خفيفة مزينة بريش
1380,JOHRH,103,pc,#1380 عباية من الكريب وتقليمة شانتون بريش
1381,JOHRH,103,pc,#1381 عباية كريب وشانتون مطعمه بخرز وريش
1384,JOHRH,103,pc,#1384 عباية بتقليمة وشانتون مزين بخرز
1385,JOHRH,103,pc,#1385 عباية بجانبين مختلفين بالترتر والشيفون المكسر وبأكمام ضيقة
1386,JOHRH,103,pc,#1386 عباية من الشانتون بتطريزات
1387,JOHRH,103,pc,#1387 عباية من الشانتون بأكمام مطرزة
1390,JOHRH,103,pc,#1390 عباية بشانتون وورد مشكوك بخرز
1399,JOHRH,103,pc,#1399 عباية بكريب وقماش قطني بلون ابيض
1422,JOHRH,103,pc,#1422 عباية كريب ملكي بتطريز ذهبي
1423,JOHRH,103,pc,#1423 عباية كريب مطعمه بمخمل وشك ناعم
1425,JOHRH,103,pc,#1425 عباية شموخ بشك سيلاني
1428,JOHRH,103,pc,#1428 عباءة بتقليمة وقماش قطني اخضر
1434,JOHRH,103,pc,#1434 عباية بقماش قطني وأزارير مربعة
1438,JOHRH,103,pc,#1438 عباية لينين بقيطان على الصدر
1440,JOHRH,103,pc,#1440 عباية بدانتيل مبطن مع حزام مخفي
1442,JOHRH,103,pc,#1442 عباية شاكيرا بقبة جاكيت وحزام مخفي
1457,JOHRH,103,pc,#1457 عباية بتقليمه وقماش مجعد اخضر
1495,JOHRH,103,pc,#1495 قطني واقف بالخرز النحاسي
1496,JOHRH,103,pc,#1496 شانتون وكريب مع ريش
1501,JOHRH,103,pc,#1501 كريب لف وشانتون ووشاح
1505,JOHRH,103,pc,#1505 عبائة بقبة جاكيت ومطعمه بريش
1507,JOHRH,103,pc,#1507 كتان أبيض وقبه دبل
1508,JOHRH,103,pc,#1508 كتان ابيض وأزارير مربعة بيضاء
1513,JOHRH,103,pc,#1513 عبائة بتطعيمة قماش مطفي وفضي لامع
1521,JOHRH,103,pc,#1521 عباية بقصة قبه مميزة مع حزام على الجانب
1522,JOHRH,103,pc,#1522 عباية من الشانتون ومطرزة بخياطات طولية
1525,JOHRH,103,pc,#1525عباية كلاسيك بكم مربع
1527,JOHRH,103,pc,#1527عباية شاكيرا بكم ضيق وشك
1529,JOHRH,103,pc,#1529 عباءة اماراتية كريب ملكي بخرز دائري
1534,JOHRH,103,pc,#1534عباية شانتون لف بتطريز وشك وكم قابل لطيء
1537,JOHRH,103,pc,#1537 عباية بلاك بيري بورد ابيض واسود
1539,JOHRH,103,pc,#1539عباية ملكي اندونيسي كلاسيك بتطريز عالجانب
1541,JOHRH,103,pc,#1541 عباية بتداخل شانتون وشبك مع تطريز بترتر
1542,JOHRH,103,pc,#1542 عباية بخرز وتل ومخمل متداخل
1543,JOHRH,103,pc,#1543 عباية بخرز وتل شفاف ومخمل متداخل
1548,JOHRH,103,pc,#1548عباية إماراتي بتطريز ترتر وطبقات شيفون
1549,JOHRH,103,pc,#1549عباية شاكيرا كلاسيك
1550,JOHRH,103,pc,#1550عباية بلاك بيري كلاسيك بشانتون بالجنب ودندوش
1554,JOHRH,103,pc,#1554 عباية ملكي بتداخلات شانتون زيتي
1562,JOHRH,103,pc,#1562عباية الاميرات كلاسيك بشك وحزام وتطريز
1565,JOHRH,103,pc,#1565 عباية ملكي بشك وجيوب
1566,JOHRH,103,pc,#1566 عباية شانتون بشك
1570,JOHRH,103,pc,#1570عباية راما اندونيسي كلاسيك بتطريز كحلي
1578,JOHRH,103,pc,#1578عباية شانتون كلاسيك لف بشك
1579,JOHRH,103,pc,#1579عباية شانتون كلاسيك لف بشك
1583,JOHRH,103,pc,#1583 عباية لف بكسرات وكم زم
1595,JOHRH,103,pc,#1595عباية شانتون كلاسيك لف بشك
1601,JOHRH,103,pc,#1601عباية حرير مغسول بشك
1602,JOHRH,103,pc,#1602 حرير مغسول كسرات
1603,JOHRH,103,pc,#1603عباية حرير مغسول كسرات بشك
1604,JOHRH,103,pc,#1604عباية بلاك بيري كويتي بدندوش
1607,JOHRH,103,pc,#1607 عباية حرير لف زيتي
1608,JOHRH,103,pc,#1608 عباية حرير بكم مربع
1609,JOHRH,103,pc,#1609 عباية بشك وتداخل الزيتي
1610,JOHRH,103,pc,#1610 عباية موديل كويتي حرير مغسول
1611,JOHRH,103,pc,#1611عباية قطن بشت لف أسود
1612,JOHRH,103,pc,#1612عباية قطن بشت لف رصاصي
1614,JOHRH,103,pc,#1614عباية كويتي بكسرات
1615,JOHRH,103,pc,#1615عباية شموخ كلاسيك لف بشك وجيوب
1617,JOHRH,103,pc,#1617عباية كلاسيك بتطريز وصدف فضي
1618,JOHRH,103,pc,#1618عباية كلاسيك بتطريز وصدف ذهبي
1622,JOHRH,103,pc,#1622عباية ملكي كلاسيك أسود بشك
1627,JOHRH,103,pc,#1627عباية ملكي كلاسيك بشك وجيوب
1629,JOHRH,103,pc,#1629عباية ملكي كلاسيك أسود بشك وجيوب
1630,JOHRH,103,pc,#1630عباية جاكيت لف بجيوب بلونين أسود ورصاصي
1634,JOHRH,103,pc,#1634عباية راما اندونيسي كلاسيك بتطريز أخضر
1636,JOHRH,103,pc,#1636عباية ملكي كلاسيك ساري
1640,JOHRH,103,pc,#1640عباية كلاسيك بتطريز أسود
1650,JOHRH,103,pc,#1650عباية حرير مغسول مشلح
1661,JOHRH,103,pc,#1661عباية ملكي كلاسيك بشك وجيوب شاكيرا
1663,JOHRH,103,pc,#1663عباية ملكي كلاسيك لف
1665,JOHRH,103,pc,#1665 عبايه شموخ كلاسيك لف بحزام
1668,JOHRH,103,pc,#1668عبايه ملكي كلاسيك بشك وجييوب
1669,JOHRH,103,pc,#1669 عبايه تفته كلاسيك بخطوط قيطان
1670,JOHRH,103,pc,#1670عباية بلاك بيري طبقات شيفون
1682,JOHRH,103,pc,#1682عباية ملكي كلاسيك بكم ضيق وشك
1697,JOHRH,103,pc,#1697عباية حرير مغسول كلاسيك بخياطة فضية وترتر عالاكمام
1704,JOHRH,103,pc,#1704عبايه حرير مغسول لف بخياطه مربعات
1705,JOHRH,103,pc,#1705عباية حرير مغسول بخياطه مربعات تطريز ذهبي
1721,JOHRH,103,pc,#1721عباية حرير مغسول كلاسيك أسود وزيتي بخرز
1722,JOHRH,103,pc,#1722عباية شموخ كلاسيك بشرائح شيفون
1730,JOHRH,103,pc,#1730عباية حرير مغسول بتطريز عالاكمام والخلف
1732,JOHRH,103,pc,#1732عباية ملكي شانتون لف بشك وجيب
1737,JOHRH,103,pc,#1737عباية كريب صالونه كلاسيك بشك عالاكمام بكم واسع دبل
1741,JOHRH,103,pc,#1741عباية ملكي كلاسيك بقيطان وشك
1742,JOHRH,103,pc,#1742عباية شاكيرا كلاسيك بشك مطعم بقماش طبي
1744,JOHRH,103,pc,#1744عباية ملكي كلاسيك بخياطه مقلوبة بلونين أخضر وأسود
1745,JOHRH,103,pc,#1745عباية ملكي كلاسيك بشك وخياطه مقلوبة
1747,JOHRH,103,pc,#1747عباية شانتون كلاسيك بشك مميز
1748,JOHRH,103,pc,#1748عباية شانتون كلاسيك بشك مميز وقيطان كحلي
1749,JOHRH,103,pc,#1749 عباية شنتون كلاسيك بشك مميز وقيطان أخضر
1754,JOHRH,103,pc,#1754عباية ملكي مميز بلون أسود بكسرة عالكم والجنب
1812,JOHRH,103,pc,#1812عباية حرير مغسول كويتي جاكيت
1840,JOHRH,103,pc,#1840عباية قطن شتوي لف برسمة مميزة لامعة
1850,JOHRH,103,pc,#1850عباية شامواه كلاسيك بأقمشة متداخلة
1917,JOHRH,103,pc,#1917عباية شبك مبطن مميزة بخياطة ذهبية
1918,JOHRH,103,pc,#1918عباية شبك مبطن مميزة ببطانة زيتية
1920,JOHRH,103,pc,#1920عباية شاكيرا مربعات كلاسيك بشك
1921,JOHRH,103,pc,#1921عباية ملكي كلاسيك لف بشانتون منقوش بتطريز نحاسي
1926,JOHRH,103,pc,#1926عباية شامواه كلاسيك أخضر بتطريز ورسمة شك
1928,JOHRH,103,pc,#1928عباية شامواه كلاسيك كحلي برسمة شك وتطريز
1930,JOHRH,103,pc,#1930عباية ملكي كلاسيك بشيفون عالاكتاف وبخياطة ذهبية
1931,JOHRH,103,pc,#1931عباية ملكي كلاسيك بخياطة مقلوبة ذهبية وقبة مميزة
1934,JOHRH,103,pc,#1934عباية شامواه كلاسيك لف كحلي بشك وشامواه أسود
1936,JOHRH,103,pc,#1936عباية شامواه كلاسيك لف كحلي بشك وقبة كبيرة
1937,JOHRH,103,pc,#1937عباية ملكي كلاسيك لف بشانتون منقوش بتطريز نحاسي
1938,JOHRH,103,pc,#1938عباية شاكيرا مربعات بخرز وكرستال
1939,JOHRH,103,pc,#1939عباية شامواه كلاسيك بكم مقلوب وشك
1940,JOHRH,103,pc,#1940عباية شامواه مميزه لف بشك مميز ينتهي بكسره زيتيه
1945,JOHRH,103,pc,#1945عباية شامواه كلاسيك لف بشك وشامواه أسود
1952,JOHRH,103,pc,#1952عباية شاكيرا مربعات بشك
1959,JOHRH,103,pc,#1959عباية مخمل قبة جاكيت كبيرة مميزة
1960,JOHRH,103,pc,#1960عباية مخمل وشامواه كلاسيك اسود ورمادي تحديد سحاب
1965,JOHRH,103,pc,#1965عباية مخمل كلاسيك لف بقيطان أسود
1966,JOHRH,103,pc,#1966عباية شامواه كلاسيك لف بتطريز
1967,JOHRH,103,pc,#1967عباية بلاك بيري كلوش بشك
1970,JOHRH,103,pc,#1970عباية ملكي كلاسيك بخياطة بيضاء وجيوب امامية
1973,JOHRH,103,pc,#1973عباية ملكي كلاسيك بكم ضيق وتطريز شك
1975,JOHRH,103,pc,#1975عباية ملكي كلاسيك بقبة ورد ولولو مميز
1979,JOHRH,103,pc,#1979عباية ملكي وحرير مغسول كلاسيك بكسرة خفيفة بتدخيلات بيج
1980,JOHRH,103,pc,#1980عباية ملكي وحرير مغسول كلاسيك بكسرات مخفية مميزة وتدخيلات سكري
1981,JOHRH,103,pc,#1981عباية ملكي وحرير مغسول كلاسيك بكسرة خفيفة وتدخيلات خضرا
1982,JOHRH,103,pc,#1982عباية ملكي وحرير مغسول كلاسيك بكسرة خفيفة وتدخيلات عنابي
1983,JOHRH,103,pc,#1983عباية ملكي وحرير مغسول كلاسيك بكسره مخفية مميزة وتدخيلات اخضر فاتح
10006,JOHRH,103,pc,#10006عباية سترتش كلاسيك بلياقة قماش بارد
10011,JOHRH,103,pc,#10011عباية كريب وحرير مغسول بشت بخرز وازرار
10013,JOHRH,103,pc,#10013عباية كريب وحرير مغسول بشت كحلي بخرز وازرار
10034,JOHRH,103,pc,#10034عباية شانتون كلاسيك بقبة
10035,JOHRH,103,pc,#10035عباية شانتون بقبة دبل مميز وازرار
10041,JOHRH,103,pc,#10041عباية شانتون لف بتطريز وجيوب
10043,JOHRH,103,pc,#10043عباية بلاك بيري كلاسيك بتطريز بيج وخرز على الاكمام
10045,JOHRH,103,pc,#10045عباية ملكي بشك وكسرات
10046,JOHRH,103,pc,#10046عباية ملكي كلوش بشك طولي
10048,JOHRH,103,pc,#10048عباية ملكي كلاسيك بكم مربع وشك عالاكمام
10049,JOHRH,103,pc,#10049عباية كريب بتطريز وكم مقلوب ازرق
10051,JOHRH,103,pc,#10051عباية كريب بتطريز وكم مقلوب رمادي
10053,JOHRH,103,pc,#10053عباية كلاسيك شاكيرا بتطريزمميز
10055,JOHRH,103,pc,#10055عباية شانتون كلاسيك بقبة وخرز منثور
10056,JOHRH,103,pc,#10056عباية شانتون كلاسيك بتطريز هلالي مطعم بالخرز
10059,JOHRH,103,pc,#10059عباية كلاسيك ملكي بشك مميز
10061,JOHRH,103,pc,#10061عباية اماراتي لف بتطريز
10066,JOHRH,103,pc,#10066عباية كريب كلاسيك بخياطة طولية وتطريز مميز
10069,JOHRH,103,pc,#10069عباية ملكي كلاسيك بقيطان وشك
10071,JOHRH,103,pc,#10071عباية شموخ كلاسيك بشك وكسرات
10075,JOHRH,103,pc,#10075 عباية ملكي كلاسيك طقطق كم ضيق
10076,JOHRH,103,pc,#10076عباية ملكي وشاكيرا بلونين اسود وكحلي وشك عالاكمام والاسفل
10078,JOHRH,103,pc,#10078عباية ملكي وشاكيرا بلونين وشك على الاكمام والاسفل
10079,JOHRH,103,pc,#10079عباية ملكي وشاكيرا بلونين وشك على الاكمام والاسفل
10080,JOHRH,103,pc,#10080عباية بلاك بيري لف بتطريز
10081,JOHRH,103,pc,#10081عباية بلاك بيري أخضر لف بتطريز
10082,JOHRH,103,pc,#10082عباية بلاك بيري كحلي لف بتطريز
10083,JOHRH,103,pc,#10083 عباية بلاك بيري لف بلون زيتي وشك
10096,JOHRH,103,pc,#10096عباية شاكيرا ولينين لف بشك
10097,JOHRH,103,pc,#10097شموخ بكم زم وشك
10099,JOHRH,103,pc,#10099عبايةشاكيرا بشك
10104,JOHRH,103,pc,#10104عباية كويتي ملكي بتحيد قيطان وطبقة شيفون
10108,JOHRH,103,pc,#10108عباية شاكيرا بتحديد مميز
10110,JOHRH,103,pc,#10110عباية ملكي كويتي بتحديد قيطان باضافة رماديه مميزة
10111,JOHRH,103,pc,#10111عباية ملكي بأطراف ذهبية
10112,JOHRH,103,pc,#10112لينين بلونين وتطريز ذهبي
10117,JOHRH,103,pc,#10117عباية شامواه اسود وكحلي بتطريز
10121,JOHRH,103,pc,#10121عباية لينين مميزه بكم مقلوب
10122,JOHRH,103,pc,#10122عباية لينين كحلي كم مقلوب بخياطة هندسية
10127,JOHRH,103,pc,#10127 لينين بقماش مقلم
